"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","Air.Temperature.0m..Height...0.","Air.Temperature.2m..Height...2.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"923","2014-05-19 12:00:00",273.544067382812,280.088836669922,-56.1560592651367,-16.8078289031982,273.548706054688,280.092224121094,0.738894164562225,0,0,3.89120411872864,0,0,3.41582298278809
"924","2014-05-19 18:00:00",273.541412353516,280.507019042969,-30.52467918396,-5.87811231613159,273.546844482422,280.505523681641,0.684214055538177,0,0,1.97642850875854,0,0.000504220428410918,46.8402137756348
"925","2014-05-20 00:00:00",275.660308837891,280.878967285156,-74.2826538085938,10.0167026519775,275.666381835938,280.882263183594,0.672073304653168,0,0,6.79610681533813,0,0.000867131340783089,225.522201538086
"926","2014-05-20 06:00:00",275.439514160156,278.847351074219,-74.4336471557617,-57.6318054199219,275.443298339844,278.85498046875,0.957053363323212,6.11327413935214e-05,0,10.3032217025757,0,0.0370433740317822,104.811737060547
"927","2014-05-20 12:00:00",273.674957275391,274.980163574219,-47.726390838623,-28.8861045837402,273.684631347656,274.987884521484,0.971403241157532,8.69759696797701e-06,0,15.0238285064697,0,2.80484414100647,3.66773176193237
"928","2014-05-20 18:00:00",273.340087890625,273.718414306641,-13.7294006347656,-3.13584232330322,273.340393066406,273.716674804688,0.972990095615387,2.86571139440639e-06,5.20819685334573e-06,9.77038192749023,0.0293600335717201,0.132714450359344,42.7350311279297
"929","2014-05-21 00:00:00",274.843414306641,275.096160888672,-6.3777961730957,11.4451522827148,274.849792480469,275.102661132812,0.950864255428314,4.24918653152417e-05,0,9.59678649902344,0.0117107341066003,0.306128054857254,280.843353271484
"930","2014-05-21 06:00:00",273.972778320312,274.011962890625,-1.43888592720032,3.86704874038696,273.978698730469,274.011016845703,0.960884928703308,2.64124082605122e-07,8.25387758141005e-09,4.02855205535889,0.155691877007484,1.70542275905609,121.824760437012
"931","2014-05-21 12:00:00",273.071746826172,273.333679199219,-7.09504175186157,0.273191064596176,273.073211669922,273.332000732422,0.96714574098587,0.000105460960185155,0.000104979357274715,6.15995931625366,1.39596211910248,2.64007163047791,1.10987067222595
"932","2014-05-21 18:00:00",273.321075439453,274.089752197266,-8.4033088684082,-2.88412857055664,273.319641113281,274.095550537109,0.965326428413391,0.000147307306178845,0,3.913090467453,6.97362089157104,11.0342216491699,7.50776243209839
"933","2014-05-22 00:00:00",273.504852294922,274.680328369141,-7.24489784240723,-4.00326299667358,273.512878417969,274.686431884766,0.965268433094025,0.000643160892650485,0,3.0398416519165,3.56540417671204,8.96677303314209,20.3959999084473
"934","2014-05-22 06:00:00",273.711517333984,277.297454833984,-12.1710815429688,-6.46624660491943,273.718231201172,277.301391601562,0.907361805438995,0.000103086633316707,0,1.48039102554321,0.224613219499588,8.73792743682861,12.2218151092529
"935","2014-05-22 12:00:00",273.512023925781,277.906158447266,-32.7040596008301,-17.8221321105957,273.519927978516,277.913848876953,0.88571298122406,0,0,3.26424145698547,0.00405826466158032,1.49693596363068,3.92393183708191
"936","2014-05-22 18:00:00",274.194396972656,278.296783447266,-51.3507995605469,-12.4413347244263,274.198669433594,278.302856445312,0.812341809272766,2.37082031162572e-06,0,5.60259199142456,0,0.00356459314934909,18.2369575500488
"937","2014-05-23 00:00:00",274.799133300781,278.650817871094,-13.2391262054443,-2.32704639434814,274.801574707031,278.654998779297,0.827614665031433,0,0,1.62091386318207,0,0.0400186292827129,187.953872680664
"938","2014-05-23 06:00:00",274.748321533203,280.430328369141,-59.2844314575195,-19.2018985748291,274.755737304688,280.431549072266,0.78067946434021,0,0,4.81851863861084,0,0.164625212550163,67.7420272827148
"939","2014-05-23 12:00:00",274.488006591797,277.828186035156,-87.0042419433594,-54.5802726745605,274.492218017578,277.832641601562,0.934826672077179,0,0,11.557354927063,0,0,5.08225297927856
